alu1,alu2,alu3,alu4,alu5,class
0,0,333,0.046835,0.036704,1
0.000241,0.000409,177,0.001292,0.000073,1
0,0,855,0.560288,0.035363,1
0,0,96,0.475248,0,1
0.000091,0.000183,78,0.007125,0,1
0,0,57,0.144304,0.037879,1
0,0.001159,66,0.076477,0,1
0.000072,0.000251,84,0.003014,0.016791,1
0.000122,0.000243,36,0.00219,0,1
0,0,204,0.059684,0.035683,1
0,0,177,0.376596,0.04034,1
0,0,870,0.763158,0.063979,1
0,0,759,0.272531,0,1
0.000268,0.000107,237,0.012685,0,1
0,0.000408,897,0.365824,0.033836,1
0.000115,0.000115,162,0.018599,0.021352,1
0.000412,0,1149,0.236517,0,1
0.000304,0.000729,81,0.004924,0,1
0,0.000219,294,0.064389,0.024086,1
0,0,252,0.992126,0,1
0,0.00039,219,0.08538,0.031956,1
0.000399,0.000133,279,0.037101,0.017684,1
0.000339,0.000339,219,0.004948,0.022049,1
0,0,156,0.478528,0,1
0.000131,0.000523,129,0.016856,0,1
0,0,240,0.168539,0,1
0,0,234,0.253796,0.040087,1
0,0.000376,126,0.047386,0,1
0,0,84,0.051064,0,1
0,0,132,0.091413,0,1
0,0,1182,0.994113,0,1
0.000357,0.000357,381,0.027203,0,1
0,0,132,0.278481,0.04,1
0.000602,0.000401,228,0.045737,0,1
0.000035,0.000243,162,0.002815,0.019514,1
0,0,177,0.229275,0.034929,1
0,0.000225,216,0.048703,0,1
0,0.000126,633,0.079703,0.026061,1
0,0,75,0.326087,0.012987,1
0,0.000685,201,0.137766,0,1
0.000199,0.000199,180,0.017921,0.000199,1
0,0,258,0.392097,0.028832,1
0.000171,0,285,0.024346,0.023319,1
0,0,402,0.097055,0.015448,1
0.000179,0.000179,69,0.012339,0.021992,1
0.000068,0.000248,21,0.000084,0.000136,1
0.001582,0.001024,291,0.013542,0.000047,1
0,0,405,0.995086,0,1
0.000208,0.000624,201,0.041805,0,1
0.000904,0.000904,90,0.081374,0,1
0.000569,0,183,0.104096,0.026151,1
0,0.000712,138,0.098221,0.036273,1
0.000085,0.000426,225,0.01919,0.000085,1
0,0,300,0.045732,0,1
0,0,294,0.784,0.055851,1
0,0,156,0.011473,0,1
0.000288,0.000432,162,0.023336,0,1
0,0,99,0.008812,0.019669,1
0,0.002319,1725,1,0,1
0,0,318,0.110493,0.020841,1
0,0,39,0.046318,0.022539,1
0.000271,0.000325,279,0.015113,0.000054,1
0.000317,0.000458,408,0.007181,0.016914,1
0,0,564,0.203243,0.022695,1
0,0,153,0.089474,0.01578,1
0,0,156,0.090069,0,1
0.000262,0,45,0.005885,0,1
0,0.00018,126,0.022703,0.021798,1
0,0,927,0.334657,0.027427,1
0,0,120,0.269663,0.006726,1
0.000993,0.000662,153,0.050662,0,1
0,0.002685,657,0.29396,0.052326,1
0.000081,0.000242,354,0.028606,0.017534,1
0.000199,0.000456,588,0.016756,0.023339,1
0.000077,0.000655,462,0.017806,0.000116,1
0,0,108,0.340694,0,1
0,0,144,0.019436,0,1
0.000136,0.000273,477,0.032511,0.026648,1
0,0,153,0.255,0.008319,1
0.000139,0.00007,156,0.010858,0,1
0.000285,0.000285,126,0.035928,0.021665,1
0.000252,0.000252,84,0.001513,0.017273,1
0,0.00034,138,0.046971,0,1
0.00019,0.000949,69,0.013103,0,1
0.000512,0.000512,324,0.033153,0.02476,1
0.000193,0.000964,72,0.006943,0.021309,1
0.000373,0.000373,234,0.087346,0,1
0,0.000822,39,0.003564,0.000183,1
0.00004,0.000202,111,0.004484,0.000121,1
0,0,48,0.029484,0,1
0.000908,0,126,0.022876,0.032311,1
0.00049,0.000245,207,0.016901,0.032737,1
0.000361,0.000241,177,0.021302,0.021179,1
0,0,207,0.163636,0,1
0,0.000515,636,0.327666,0,1
0.000311,0.000747,456,0.028371,0.023578,1
0,0,273,0.101525,0.024535,1
0.000313,0.00025,99,0.006193,0.018454,1
0,0,327,0.152093,0,1
0,0,192,0.909953,0.033019,1
0.00069,0.000966,66,0.009107,0,1
0.000349,0.000349,648,0.056609,0.028564,1
0,0.003608,396,0.204124,0.034518,1
0.000736,0.000184,207,0.038072,0.027584,1
0.000597,0.000418,138,0.004117,0.000089,1
0.000397,0,105,0.0417,0.022231,1
0.000118,0.000355,678,0.080322,0,1
0.0005,0,201,0.1004,0,1
0,0,105,0.481651,0,1
0.000231,0.000983,93,0.005375,0,1
0,0,54,0.01817,0.012782,1
0,0.000855,483,0.082635,0.051659,1
0,0,99,0.024402,0.00345,1
0.00011,0.00029,186,0.001861,0.020039,1
0.000088,0.000088,186,0.016408,0,1
0,0,198,0.216157,0,1
0,0,147,0.438806,0,1
0.000481,0.00024,273,0.065641,0,1
0.001145,0.000164,246,0.040236,0,1
0,0.000346,267,0.030792,0.000115,1
0,0,939,0.918787,0.049853,1
0.000359,0.00018,312,0.056014,0,1
0.000261,0,150,0.039113,0.02268,1
0.000735,0,348,0.255694,0.020558,1
0.00018,0.000591,177,0.004546,0.034852,1
0.000275,0.000214,573,0.017507,0.025755,1
0,0,411,0.985612,0,1
0,0,294,0.424855,0.027417,1
0.000122,0.000223,30,0.000608,0,1
0,0,186,0.916256,0.039216,1
0.001027,0.000342,345,0.059045,0.022758,1
0.000302,0,369,0.111312,0,1
0,0.000105,90,0.004725,0.000315,1
0,0,531,0.331047,0.059813,1
0.000135,0.000406,150,0.020306,0,1
0.000285,0,381,0.108578,0.039031,1
0,0,93,0.154485,0.029851,1
0,0,30,0.055351,0,1
0.000069,0.000093,21,0.000486,0,1
0.000412,0,156,0.02142,0.016474,1
0.000157,0.000345,174,0.005454,0.000188,1
0,0.000423,330,0.069738,0.04606,1
0,0,393,0.488199,0.060794,1
0,0,222,1,0,1
0.000502,0,189,0.094784,0,1
0,0,627,1,0,1
0.000484,0.000807,93,0.01501,0.033726,1
0,0.001488,417,0.12407,0,1
0.000171,0.000171,84,0.014401,0.020055,1
0,0,12,0.04,0.089701,1
0,0,195,0.870536,0.048889,1
0,0,168,0.72103,0.059829,1
0,0,183,0.022884,0,1
0.000072,0.000176,219,0.002264,0.020029,1
0,0,471,0.80789,0.008562,1
0,0,255,0.226264,0,1
0.000111,0.000891,297,0.033073,0.024719,1
0.000158,0,117,0.018451,0.017818,1
0,0,594,0.580078,0,1
0,0,369,0.597087,0.066236,1
0.000109,0.000327,36,0.001964,0,1
0,0.000313,183,0.057349,0.016604,1
0,0.004762,96,0.152381,0.030111,1
0,0.000198,387,0.076467,0,1
0,0,78,0.3,0,1
0.00038,0,471,0.178748,0.037178,1
0.000292,0,312,0.091068,0.03239,1
0.000149,0.000298,57,0.008502,0,1
0.000269,0.000269,93,0.002505,0,1
0.000135,0.00027,288,0.002432,0.000025,1
0.000699,0.00035,462,0.161482,0.031447,1
0,0,258,0.530864,0,1
0.001216,0,246,0.099676,0.035237,1
0,0,699,0.856618,0,1
0,0,522,0.140853,0,1
0,0,666,0.172673,0,1
0.000396,0.000297,99,0.009798,0,1
0.000085,0.000311,162,0.000988,0.019845,1
0.00071,0.000437,120,0.006552,0.006224,1
0,0,348,0.182581,0.022024,1
0,0.000182,147,0.026693,0,1
0,0.000769,378,0.096898,0.026909,1
0,0,207,0.135294,0,1
0,0.000151,387,0.058565,0,1
0.000085,0.000169,207,0.008763,0.007577,1
0,0,93,0.059807,0,1
0,0,99,0.140825,0,1
0,0,105,0.0427,0.024797,1
0.000224,0.000426,261,0.005849,0.000134,1
0.000079,0.000285,141,0.001385,0.022469,1
0.001189,0.001189,198,0.235434,0.02019,1
0,0,105,0.221987,0,1
0,0.000834,66,0.018338,0.030278,1
0,0,291,0.137915,0,1
0,0,150,0.039862,0,1
0.000573,0.000429,456,0.065273,0.023329,1
0,0,264,0.363136,0,1
0.001995,0,42,0.027926,0,1
0.00026,0.00052,318,0.082619,0.035844,1
0.000779,0,93,0.036243,0,1
0.000488,0.000293,492,0.048066,0.000293,1
0,0,570,0.996503,0.041885,1
0,0,105,0.036458,0.018743,1
0,0,114,0.059159,0.050311,1
0.000293,0.000293,417,0.122216,0.032816,1
0.0004,0.000267,126,0.008406,0.021481,1
0,0,57,0.010571,0.023734,1
0.000134,0.000266,252,0.000148,0.002079,1
0,0,132,0.485294,0.040293,1
0.000062,0.000312,378,0.023587,0.023398,1
0,0,126,0.058632,0,1
0.000789,0.000592,222,0.014605,0.017828,1
0.001141,0.00038,261,0.049629,0,1
0.000478,0,99,0.023684,0,1
0.000701,0.000175,459,0.080456,0.025938,1
0,0.000592,399,0.118187,0,1
0.00182,0,330,0.300273,0,1
0,0,201,0.299553,0,1
0.000551,0.000551,99,0.054545,0,1
0.000421,0.000421,189,0.0265,0.012197,1
0,0,114,0.085714,0.021788,1
0,0,411,0.156751,0,1
0.00012,0.000339,117,0.002334,0.00002,1
0,0,477,0.795,0.051581,1
0,0,210,0.334395,0,1
0,0,195,0.201446,0,1
0.00008,0.000721,264,0.021137,0,1
0.000119,0.000198,216,0.008533,0.000079,1
0.00085,0.002549,129,0.109601,0.044143,1
0,0,186,0.404348,0.045553,1
0,0,69,0.271654,0.054902,1
0,0,189,0.195046,0,1
0.000081,0.000405,630,0.025484,0,1
0,0.000764,111,0.084798,0,1
0,0.000158,291,0.04603,0,1
0.000215,0.000172,321,0.01379,0,1
0.000068,0.000068,60,0.004062,0.025388,1
0.00036,0,111,0.039928,0.020856,1
0.00016,0.00014,213,0.004256,0.004455,1
0.000315,0.00063,258,0.016261,0.024705,1
0.000448,0.000896,66,0.009857,0,1
0,0,54,0.017775,0,1
0,0,111,0.05352,0.031325,1
0.000943,0.000629,225,0.070732,0,1
0,0,63,0.22028,0.031359,1
0.000123,0,858,0.105237,0.02183,1
0,0,102,0.256281,0,1
0.001087,0,87,0.023635,0,1
0,0,198,0.173989,0.030729,1
0,0,120,0.06424,0.031568,1
0,0,297,0.286403,0.013487,1
0.000088,0.000617,252,0.011113,0.020285,1
0.000715,0.000357,54,0.019293,0.024286,1
0,0,150,0.253378,0,1
0,0,120,0.061983,0,1
0,0,279,0.989362,0,1
0,0,315,0.079505,0.029775,1
0,0.000201,300,0.060314,0,1
0,0,21,0.063444,0,1
0.000376,0.000502,42,0.00527,0.024087,1
0.000239,0.000332,141,0.000253,0.013447,1
0,0.000801,69,0.027644,0.030036,1
0,0,144,0.360902,0.0225,1
0,0,249,0.550885,0.011038,1
0,0,306,0.466463,0,1
0,0.002324,543,0.315514,0,1
0,0,105,0.25,0,1
0.000384,0.00023,387,0.029692,0,1
0,0,126,0.122449,0,1
0.000115,0.000287,183,0.010505,0.021009,1
0,0,45,0.094737,0.004202,1
0,0,171,0.459677,0,1
0,0,414,0.858921,0.076605,1
0,0,195,0.145849,0.044096,1
0,0.000605,1848,0.558646,0,1
0,0,207,0.976415,0,1
0,0,222,0.035743,0.023664,1
0.000104,0.000173,45,0.000518,0.000012,1
0,0,162,0.033743,0.023532,1
0.000114,0.000305,933,0.011851,0.022953,1
0,0,180,0.134228,0.032787,1
0.001373,0.000915,78,0.017845,0,1
0.000156,0,204,0.03188,0.022031,1
0,0,267,0.824074,0.046154,1
0.0005,0.000333,12,0.002,0.01866,1
0.000238,0.000059,297,0.017649,0.023768,1
0.000043,0.00026,117,0.005062,0.029594,1
0,0,126,0.035513,0.027613,1
0,0.000146,201,0.029416,0.023559,1
0,0,204,0.962264,0.070423,1
0,0,1038,0.997118,0.047025,1
0,0,159,0.623529,0.015625,1
0,0,201,0.145126,0,1
0.000983,0.000983,21,0.006881,0,1
0.000027,0.000217,165,0.004484,0.003723,1
0.000248,0.000743,738,0.1829,0.02998,1
0,0,780,0.542043,0.05,1
0.000424,0.000085,303,0.025684,0,1
0,0,177,0.516035,0,1
0,0,105,0.030373,0.032678,1
0.000679,0.000906,27,0.003057,0,1
0.000368,0.00046,72,0.003313,0.020151,1
0.000133,0.000133,141,0.018755,0,1
0,0.002458,105,0.043015,0.04955,1
0,0,57,0.030844,0.014602,1
0,0,366,0.432113,0.097877,1
0.00081,0,96,0.038898,0,1
0,0.001692,567,0.959391,0,1
0,0.000281,114,0.032004,0.01291,1
0,0.000215,132,0.028405,0.020439,1
0.000515,0.000566,114,0.005869,0,1
0.000332,0,75,0.024925,0.01495,1
0,0,360,0.283688,0,1
0.000214,0.000257,39,0.001672,0,1
0.000684,0.000456,108,0.012312,0,1
0,0,135,0.026538,0,1
0.000247,0.000164,102,0.004191,0.000329,1
0.001024,0.000683,183,0.062479,0.036177,1
0,0,486,0.441417,0,1
0,0,507,0.790952,0.048287,1
0,0,183,0.051915,0.017867,1
0.000315,0,126,0.013212,0.020969,1
0.00111,0,258,0.286349,0.029933,1
0.000232,0.000398,246,0.008152,0.026741,1
0,0.000252,120,0.030204,0.023402,1
0,0.000224,108,0.012093,0.020824,1
0.00035,0,111,0.038879,0,1
0,0,264,0.702128,0.029178,1
0.000108,0.000179,228,0.008175,0.000036,1
0.000352,0.000235,156,0.018297,0.022165,1
0,0.002275,531,0.604096,0,1
0,0,549,0.472868,0.02926,1
0,0,318,0.157895,0,1
0.000171,0.000285,36,0.002052,0,1
0,0.000312,3192,0.997188,0.077764,1
0,0.000201,237,0.047543,0,1
0.000284,0,507,0.143952,0.032643,1
0.000252,0.000252,99,0.012476,0,1
0.000509,0.000382,81,0.010311,0.05931,1
0.00028,0.000187,54,0.00168,0.000031,1
0.000579,0,57,0.033005,0.031829,1
0,0.000324,249,0.080583,0,1
0,0,375,0.102937,0,1
0,0,210,0.985915,0,1
0.000556,0.001389,453,0.125868,0.020833,1
0,0,108,0.54,0.029851,1
0.00009,0.00036,375,0.033729,0.026081,1
0.00015,0,99,0.014845,0.0003,1
0,0.000509,177,0.090168,0,1
0.000168,0.000233,225,0.002909,0.015539,1
0.000162,0,189,0.030712,0.035743,1
0.000333,0.000666,168,0.055981,0,1
0,0,441,0.203226,0,1
0,0.001616,609,0.196833,0.017771,1
0.000559,0.000559,243,0.012346,0.000254,1
0,0.000674,153,0.05155,0,1
0.000739,0.000923,282,0.052078,0,1
0,0,213,0.025576,0.02005,1
0.000519,0.000259,87,0.01128,0,1
0,0,138,0.422018,0.039634,1
0.000116,0.000349,441,0.051375,0.021316,1
0,0,93,0.084087,0.022584,1
0.000447,0.000447,78,0.01745,0,1
0.00046,0.000363,207,0.002887,0.000014,1
0,0.000366,45,0.002744,0.01707,1
0.000418,0.000836,351,0.073354,0.024864,1
0,0,42,0.00914,0,1
0.000145,0,627,0.090712,0.027774,1
0.000234,0.000117,81,0.004739,0.020419,1
0.000445,0.000356,243,0.021604,0,1
0.000178,0.000535,66,0.001471,0.027421,1
0,0,180,0.17982,0.028942,1
0,0.000938,102,0.031885,0,1
0.000094,0.000207,309,0.00291,0.000207,1
0.000153,0.00028,33,0.00042,0.00028,1
0,0,90,0.024671,0,1
0,0,273,0.847826,0.009288,1
0,0,141,0.25089,0,1
0,0,297,0.138011,0,1
0.000141,0.000232,96,0.000797,0.000025,1
0,0,66,0.184358,0.033426,1
0,0,309,0.936364,0,1
0,0,81,0.209845,0.062016,1
0.000132,0.000397,129,0.017057,0,1
0,0,96,0.103004,0.033226,1
0.00014,0.000408,84,0.000903,0.000064,1
0,0,342,0.991304,0,1
0,0,87,0.02735,0,1
0.000112,0.000358,69,0.001545,0.000291,1
0.000076,0.000212,150,0.001137,0.000076,1
0,0,39,0.025341,0.024026,1
0.000467,0.000934,114,0.053221,0.020065,1
0,0,681,0.20142,0.024246,1
0.000208,0.000996,192,0.007969,0,1
0.000418,0,216,0.090226,0,1
0,0,252,0.111307,0.03532,1
0,0,114,0.033382,0.022248,1
0,0,144,0.07571,0.023121,1
0.000123,0.000123,297,0.036662,0.022834,1
0.000695,0.000443,597,0.037747,0.000063,1
0.000759,0,213,0.161608,0.025019,1
0.000151,0.000151,225,0.008517,0.016995,1
0.000049,0.000247,189,0.009326,0.015394,1
0.000246,0.000246,267,0.016424,0.016792,1
0,0,414,0.976415,0.068235,1
0,0,816,0.058566,0.019305,1
0.000404,0.000269,117,0.00787,0.029663,1
0.000185,0.000185,255,0.009421,0.023755,1
0.00029,0.000369,78,0.002055,0.022794,1
0,0,18,0.025532,0,1
0,0,72,0.094737,0,1
0.000285,0.00038,54,0.001709,0.000728,1
0,0.004724,243,0.382677,0,1
0,0,360,0.884521,0.090686,1
0.000253,0.000317,165,0.010456,0.032759,1
0,0,270,1,0.125461,1
0,0,57,0.026111,0,1
0,0.002463,315,0.775862,0.051597,1
0.000345,0.001381,27,0.009323,0,1
0.000363,0.000272,210,0.019036,0.031451,1
0,0,108,0.105779,0,1
0,0.000164,318,0.026036,0.017356,1
0,0,567,0.107836,0,1
0.000271,0,171,0.046329,0.012189,1
0,0,144,0.104651,0.02687,1
0.000248,0.000434,951,0.029448,0,1
0.000311,0.000186,36,0.001119,0,1
0,0.00082,66,0.018048,0.017496,1
0.000134,0.000437,30,0.001008,0.022749,1
0,0,210,0.071526,0,1
0.00057,0.00133,180,0.017102,0.037621,1
0,0,225,0.045009,0.019,1
0,0,48,0.133333,0,1
0,0,357,0.345595,0,1
0.000124,0.000249,30,0.003729,0,1
0,0,219,0.324444,0.028107,1
0.000237,0.000237,171,0.040473,0.024373,1
0,0,336,0.43299,0.03861,1
0,0,228,0.427767,0,1
0.000533,0.000333,138,0.00919,0,1
0.000399,0.000399,492,0.024524,0.02552,1
0,0,159,0.149718,0.034807,1
0,0,207,0.210152,0.039554,1
0.000235,0.000047,207,0.009717,0.02516,1
0.000075,0.000374,84,0.006281,0.026318,1
0.001749,0.000583,207,0.040233,0.020987,1
0,0.000492,477,0.117314,0.032456,1
0,0,228,0.342857,0,1
0.000279,0.000279,105,0.001125,0.021595,1
0.000062,0.000433,120,0.007421,0,1
0,0.000717,42,0.005022,0.024387,1
0,0,252,0.724138,0,1
0,0,252,0.200957,0.029482,1
0.00062,0.000359,444,0.014478,0,1
0,0.000121,648,0.078119,0.038693,1
0.000046,0.000204,93,0.000861,0.018457,1
0,0,51,0.101392,0.047619,1
0,0,186,0.23221,0,1
0.000322,0.000161,63,0.005064,0.022024,1
0,0,99,0.018764,0,1
0,0,264,0.179348,0,1
0,0.000668,681,0.09097,0.013223,1
0,0,336,0.230611,0,1
0,0,123,0.534783,0.021645,1
0.000122,0.000671,225,0.013729,0,1
0,0,312,0.385661,0,1
0,0,105,0.18617,0,1
0,0,300,0.123254,0.022998,1
0.000192,0.000269,39,0.001499,0.000308,1
0.000119,0.000239,270,0.032212,0.01336,1
0,0,153,0.159875,0.026096,1
0.000092,0,312,0.028613,0.0232,1
0,0,306,0.125256,0.031506,1
0,0,72,0.029888,0,1
0.000646,0.000646,198,0.042608,0,1
0,0,57,0.061622,0,1
0.000132,0.000132,207,0.013648,0,1
0,0,252,0.123529,0.035767,1
0,0,93,0.05503,0.028977,1
0.000261,0,135,0.035211,0,1
0.000451,0.000541,297,0.013393,0,1
0,0,591,0.998311,0,1
0,0,87,0.195506,0.049327,1
0,0,195,0.767717,0.015686,1
0,0,45,0.169173,0.29588,1
0.000145,0.000145,72,0.001046,0.010415,1
0.000039,0.00039,27,0.001053,0.022549,1
0,0.000669,138,0.030783,0.039474,1
0.000622,0.00456,27,0.005596,0,1
0,0.002755,135,0.371901,0.052198,1
0,0,297,0.620042,0.022917,1
0.000129,0.000517,294,0.037994,0.024551,1
0.00025,0.000751,219,0.018279,0,1
0,0.000174,261,0.022763,0.028691,1
0.000418,0.000112,39,0.001088,0.019165,1
0.00014,0,105,0.014677,0.020545,1
0,0,15,0.048232,0.035256,1
0,0,336,0.188446,0.089686,1
0,0,138,0.238754,0,1
0,0,162,0.342495,0.042194,1
0.000271,0.000723,342,0.030911,0.030728,1
0,0,501,0.31749,0.041799,1
0.000734,0,66,0.048423,0,1
0.000132,0,339,0.044711,0,1
0,0,114,0.029757,0,1
0.000094,0.000141,57,0.002687,0.016592,1
0,0,66,0.018197,0,1
0.00003,0.000182,150,0.004557,0.025458,1
0,0,324,0.280763,0,1
0,0.000468,24,0.011225,0.019635,1
0,0,357,0.060131,0,1
0,0.002014,246,0.082578,0.044631,1
0.000158,0.000368,99,0.005204,0,1
0,0.000735,240,0.058838,0.021814,1
0,0,72,0.309013,0,1
0,0,639,0.355989,0,1
0,0,537,0.972826,0.061483,1
0,0,243,0.160502,0,1
0.000228,0,216,0.049281,0,1
0.000414,0,363,0.150311,0,1
0,0,837,0.722798,0,1
0.00016,0.00008,117,0.009359,0,1
0.000121,0.00127,321,0.01941,0.034706,1
0,0,33,0.156398,0.033019,1
0.000687,0,261,0.089691,0,1
0,0,210,0.170178,0,1
0,0,78,0.157895,0,1
0,0,57,0.042665,0.020194,1
0,0,225,0.14142,0.029523,1
0.000363,0.000623,303,0.015721,0,1
0,0,300,0.083775,0,1
0.001196,0.000478,168,0.040191,0,1
0,0.000803,624,0.501205,0,1
0.000899,0.000225,246,0.027634,0,1
0,0,24,0.044118,0.034862,1
0.00038,0.000237,15,0.000712,0.018186,1
0.000388,0,570,0.073634,0,1
0.000723,0.000492,162,0.004686,0.000029,1
0,0.000105,513,0.053667,0.013808,1
0,0,345,0.536547,0,1
0.000241,0.00012,105,0.012641,0.024076,1
0.000196,0.000098,198,0.019374,0.024753,1
0,0,66,0.030109,0,1
0.000155,0.002011,453,0.07008,0,1
0,0,126,0.040567,0.023817,1
0,0,219,0.057526,0,1
0.000445,0.000111,783,0.087174,0,1
0.0014,0.000969,162,0.017444,0,1
0,0,54,0.244344,0.04955,1
0.000051,0.000204,315,0.016077,0.000102,1
0.000362,0,75,0.009045,0.027855,1
0,0,204,0.569832,0,1
0.000391,0.000168,420,0.007826,0.000037,1
0,0.000882,21,0.001684,0.029185,1
0,0,144,0.019197,0.019728,1
0.000064,0.000578,180,0.011557,0,1
0.000212,0.001273,414,0.087805,0.032867,1
0,0,285,0.138889,0,1
0.000042,0.000251,126,0.005274,0.01896,1
0.000254,0.000382,198,0.025191,0.018954,1
0,0,177,0.347741,0.027451,1
0,0.000362,273,0.019751,0.017507,1
0,0,135,0.261122,0.023166,1
0,0,2010,0.806905,0,1
0,0,231,0.410302,0.003546,1
0.000135,0.000135,111,0.007469,0.021934,1
0,0,342,0.155384,0,1
0,0,165,0.365854,0.026549,1
0.000354,0.001063,117,0.041445,0,1
0.000246,0,189,0.046586,0.014786,1
0,0,105,0.077434,0,1
0,0,33,0.144105,0,1
0,0,243,0.271205,0.013378,1
0,0,201,0.99505,0,1
0.000329,0.000658,327,0.021509,0.021507,1
0,0,78,0.015873,0.028281,1
0,0,846,0.414909,0.016667,1
0,0,180,0.221675,0.0369,1
0.000657,0.000478,240,0.004779,0,1
0,0.003711,171,0.317254,0.059259,1
0.00013,0.000476,357,0.007719,0.012929,1
0,0.000096,159,0.015217,0,1
0.000264,0.000132,21,0.002776,0.001718,1
0,0.000407,270,0.027475,0.028795,1
0.000225,0.000225,153,0.011452,0.019684,1
0,0.000198,132,0.026149,0,1
0,0,150,0.052503,0,1
0,0,72,0.043478,0.010863,1
0.000396,0.000108,105,0.003782,0.005186,1
0.000049,0.000196,30,0.001471,0,1
0.000057,0.000229,105,0.006003,0.021038,1
0,0,267,0.119677,0.021505,1
0.00018,0.000194,42,0.000583,0,1
0,0,75,0.091352,0.03528,1
0.000101,0.000403,93,0.009375,0.023486,1
0,0.000262,147,0.038502,0.043467,1
0,0,390,0.330229,0.030457,1
0.000117,0.000117,93,0.010859,0,1
0.000523,0.002092,471,0.041049,0,1
0.000124,0.000207,51,0.002111,0,1
0.000401,0,168,0.067389,0.028869,1
0.000494,0,147,0.072664,0.019763,1
0.00057,0.000356,276,0.019675,0.000071,1
0,0.000138,162,0.011155,0.000069,1
0.000076,0.000567,57,0.002156,0,1
0.000141,0.000169,288,0.008116,0,1
0,0,147,0.13172,0,1
0,0.001536,1302,1,0.057559,1
0,0.002915,156,0.45481,0.023256,1
0,0,36,0.007004,0,1
0.000383,0.000191,420,0.080429,0,1
0,0,393,0.933492,0.026066,1
0,0.000258,51,0.003292,0.024593,1
0.00006,0.000569,99,0.002965,0.00003,1
0,0.000354,825,0.072931,0.025281,1
0,0,204,0.985507,0,1
0.000151,0.000302,42,0.006343,0,1
0.000508,0.001813,378,0.027409,0.024579,1
0.000283,0,381,0.107749,0,1
0,0,123,0.42268,0,1
0.00196,0.000653,276,0.180274,0,1
0,0,111,0.104128,0.025305,1
0.000142,0.000213,528,0.009362,0.000975,1
0,0,1203,0.150112,0.02146,1
0.000231,0.003234,396,0.091476,0.006467,1
0.00011,0.000293,66,0.002417,0,1
0,0,306,0.990291,0,1
0.000153,0,114,0.017407,0,1
0,0.000122,147,0.017949,0.024295,1
0.000508,0.000508,291,0.029573,0,1
0.000511,0.000213,78,0.00166,0,1
0,0,147,0.731343,0.09901,1
0.000414,0.000414,108,0.022356,0.025455,1
0.000479,0.000239,330,0.079004,0,1
0.000395,0.000226,981,0.055386,0.019985,1
0.00014,0.00042,234,0.032764,0,1
0,0,525,0.125149,0,1
0,0,288,0.213808,0,1
0.000508,0,294,0.149466,0.026423,1
0,0,18,0.008349,0,1
0.00017,0.000283,171,0.009671,0,1
0,0.004329,276,0.597403,0,1
0,0.000791,57,0.045095,0,1
0,0,78,0.110638,0.055241,1
0,0,81,0.369863,0,1
0,0,147,0.118453,0,1
0,0,399,0.209449,0.026758,1
0.000395,0.002369,2193,0.865772,0.050118,1
0,0,318,0.202419,0,1
0,0.000183,57,0.010415,0,1
0,0,48,0.062992,0,1
0.000134,0,537,0.035982,0.016683,1
0,0,498,0.119568,0.035046,1
0,0.000089,222,0.019749,0,1
0.00025,0.000375,99,0.004125,0.024168,1
0.000384,0.000576,234,0.044896,0,1
0.000114,0.000274,216,0.004929,0,1
0.000083,0.000166,39,0.00162,0,1
0.000123,0.000247,30,0.001234,0.021478,1
0.000122,0.000448,186,0.007583,0.026416,1
0,0,27,0.007353,0,1
0,0,111,0.148,0,1
0.000257,0.000367,342,0.006273,0.017498,1
0,0,282,0.096246,0.028318,1
0.00013,0.000228,108,0.000878,0.021189,1
0.000596,0.000335,507,0.018897,0.000037,1
0.000312,0.000312,105,0.032751,0,1
0,0,126,0.062655,0.021869,1
0.000379,0,174,0.065984,0.030705,1
0.00043,0.000602,1164,0.100163,0.033213,1
0.000125,0.000873,99,0.01235,0.028065,1
0.000339,0,888,0.150713,0.02223,1
0.000301,0.000234,120,0.004015,0.000033,1
0.00062,0.000372,150,0.018606,0.022572,1
0,0.00071,102,0.024142,0,1
0,0,285,0.219062,0.056836,1
0.000083,0.000141,114,0.001344,0.016433,1
0.000423,0.000267,240,0.005348,0,1
0,0,138,0.333333,0.038554,1
0.000073,0.000727,906,0.065896,0,1
0,0,153,0.051988,0,1
